asin,title,price,image_url,product_url
"B07Q4NJQC5","IONIX Jewellery Scale | Weight Scale | Digital Weight Machine |Electronic weighing machines for Jewellery 0.1G to 200G Small Weight Machine for Shop - Silver","₹ 289","https://m.media-amazon.com/images/I/51Szvq-XboL._SL1000_.jpg","https://www.amazon.in/dp/B07Q4NJQC5"
"B0GHFZGP5Z","SF-400 Digital Kitchen Weighing Scale | 10Kg x 1g Precision | Food Scale with LCD Display for Cooking, Baking, Meal Prep &amp; Healthy Diet | Compact Weight Machine for Home Use (White)","₹ 119","https://m.media-amazon.com/images/I/61Lpo9VpFrL._SL1500_.jpg","https://www.amazon.in/dp/B0GHFZGP5Z"
"B0FZ62DBLW","304 Stainless Steel Small Food Storage Container with Silicone Lid (180ml) | Leakproof, Portable, Stackable Sauce &amp; Snack Box | Reusable, Dishwasher Safe, Airtight Lunch Box (4)","₹ 499","https://m.media-amazon.com/images/I/71z3HE6T9LL._SL1500_.jpg","https://www.amazon.in/dp/B0FZ62DBLW"
"B0CC99CQ4F","Brand Conquer Lunch Box Leak-Proof BPA Free Stainless Steel for School, Lunch Box for School &amp; Office with a Fork, a Spoon and a Pair of Chopsticks (Dark Blue, 4 Compartment)","₹ 599","https://m.media-amazon.com/images/I/71zBW7uqdKL._SL1500_.jpg","https://www.amazon.in/dp/B0CC99CQ4F"
"B0G3PS5RX3","Clazkit 3-Compartment Birdy Printed Design Lunch Box Plastic Leak-Proof &amp; BPA-Free Bento Box with Platic Tray, Spoon &amp; Container for School, Office, Travel 1120ml + 70ml, Light Pink","₹ 256","https://m.media-amazon.com/images/I/61UZBzMbAWL._SL1500_.jpg","https://www.amazon.in/dp/B0G3PS5RX3"
"B0F8P115F8","Clazkit Snack Pack Lunch Box for Kids, Adults |Tiffin Box with 2 Small Conatiner, Spoon and Fork | 100% Food Grade | Purple|700ml","₹ 210","https://m.media-amazon.com/images/I/61NlaTcLfRL._SL1500_.jpg","https://www.amazon.in/dp/B0F8P115F8"
"B0DHV38WWD","KZ EDC PRO IEM Wired Earphone, HiFi Dynamic Driver (DD) IEM, High-Functioning, OFC Cable, 0.75mm Detachable Cable, 3.5mm Plug for Audiophiles &amp; Musicians. (Black)","₹ 799","https://m.media-amazon.com/images/I/51KMrK5fYML._SL1024_.jpg","https://www.amazon.in/dp/B0DHV38WWD"
"B0FJLTJBNY","4-in-1 Airtight Kitchen Storage Container | Multipurpose Plastic Masala &amp; Spice Box with Flip Lids | Transparent Food Organizer Jar for Pulses, Grains, Cereals, Snacks, Tea &amp; Sugar","₹ 219","https://m.media-amazon.com/images/I/51L7IOwI7TL._SL1500_.jpg","https://www.amazon.in/dp/B0FJLTJBNY"
"B0GQVL3GPZ","Kitchen Weight Machine For Home | 10 KG Electronic Weighing Machine for Food | BackLit Tare Function 1 Year Warranty | Dual Weight Setting | Weighing Scale For Kitchen","₹ 429","https://m.media-amazon.com/images/I/71iyo8tr8OL._SL1500_.jpg","https://www.amazon.in/dp/B0GQVL3GPZ"
"B0G2MWC71K","Adjustable Laptop Stand, Portable Aluminum Notebook Riser with 6 Height Levels, Ergonomic Foldable Computer Stand for Desk","₹ 247","https://m.media-amazon.com/images/I/51uRndzg1DL._SL1120_.jpg","https://www.amazon.in/dp/B0G2MWC71K"
"B0GM6S9PJ3","WARMEO BENTO Microwave-Safe Stainless Steel Lunchbox with 3 compartments,bpa Free,Perfect for Office, School, Travelling, 750ml-brown","₹ 559","https://m.media-amazon.com/images/I/71zstQYOGAL._SL1500_.jpg","https://www.amazon.in/dp/B0GM6S9PJ3"
"B0G81XTZT4","Samsung Galaxy M17 5G Mobile (Moonlight Silver, 8GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus| IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-free Gaming | Without Charger","₹ 20,999","https://m.media-amazon.com/images/I/71S8BY96MwL._SL1500_.jpg","https://www.amazon.in/dp/B0G81XTZT4"
"B0D14RVJ85","Longway LWKWS01 Multipurpose Portable Digital Kitchen Weighing Scale |Weight Machine With Back Light LCD Display | 2 Year Warranty (10 kg, Gray)","₹ 339","https://m.media-amazon.com/images/I/71u8JS441BL._SL1500_.jpg","https://www.amazon.in/dp/B0D14RVJ85"
"B0FJMH5M2D","HomeBasic Digital Kitchen Weighing Scale 10kg |Food Weighing Machine, Weight Scale for Food, 1g Accuracy, Multi-Unit (g, oz), Tare Function, Waterproof Platform for Cooking, Baking &amp; Diet (Beige+Grey)","₹ 249","https://m.media-amazon.com/images/I/71u+ctInDsL._SL1500_.jpg","https://www.amazon.in/dp/B0FJMH5M2D"
